company_id,name,description,company_size,state,country,city,zip_code,address,url
29331,Parkview Health,"Parkview Health is northeast Indiana’s largest not-for-profit healthcare provider, guided by a mission to improve the health of the communities we serve.

Mission
Parkview Health will improve the health and well-being of our communities.

Vision
Parkview Health will be your partner in health.

Company Overview
Parkview Health is northeast Indiana’s largest not-for-profit healthcare provider, guided by a mission to improve the health of the communities we serve. Our clinical teams provide compassionate care, equipped with state-of-the-art technology and facilities. Parkview is a partner with civic leaders on the frontlines of safety, wellness and prevention. 

Join our Team
For more information about employment opportunities, visit us at www.parkview.com/employment. Email jobs@Parkview.com to initiate a private conversation with a Talent Acquisition Consultant to help match your skills and interests.

Anonymous Compliance Risk Hotline
(260) 373-7021

Web or Social Media
socialmedia@parkview.com",7.0,IN,US,Fort Wayne,46845,10501 Corporate Dr,https://www.linkedin.com/company/parkview-health
29352,ServiceNow,"ServiceNow (NYSE: NOW) makes the world work better for everyone. Our cloud-based platform and solutions help digitize and unify organizations so that they can find smarter, faster, better ways to make work flow. So employees and customers can be more connected, more innovative, and more agile. And we can all create the future we imagine. The world works with ServiceNow. 

For more information, visit www.servicenow.com.",7.0,CA,US,Santa Clara,95054,2225 Lawson Lane,https://www.linkedin.com/company/servicenow
29355,Schnitzer Steel,"Schnitzer is a global leader in the collection, processing, and sale of the world's most recycled product: steel. Since our founding in 1906, Schnitzer has grown into a global leader in metals recycling through a combination of organic investments and acquisitions which provide state-of-the-art processing, manufacturing and information technologies. Today, Schnitzer operates 95 recycling facilities, including seven deep water ports – on both U.S. coasts and in Hawaii and Puerto Rico – which enable efficient delivery of processed scrap metals to steel mills and foundries around the world. 

Schnitzer Steel Industries, Inc. has corporate headquarters in Portland, Oregon and has traded on the NASDAQ Stock Market under the symbol SCHN since its IPO in 1993.",5.0,OR,US,Portland,97201,"299 SW Clay Street, Suite 350",https://www.linkedin.com/company/schnitzer-steel
29399,North American Bancard,"North American Bancard Holdings, LLC (NAB) and its subsidiaries are committed to making it as easy as possible for you to grow your business through innovations in credit card processing, ecommerce, mobile payments, back-end business solutions, and more.

Throughout our growth, we've stayed agile in order to remain at the forefront of the ever-changing payments landscape. While we are large enough to offer customized solutions to enterprise-level clients we're still nimble enough to take an award-winning, hands-on approach to personal service you just won't find anyplace else.

At North American Bancard, we pride ourselves on being a diverse family of thinkers and innovators that are reimagining how business is done. Our most important resource is our people. We're proud to offer benefits that help our team members further their overall well-being through unique initiatives that are both personally and professionally fulfilling.

To learn about current openings with NAB and our family of companies, visit us at https://www.northamericanbancard.com/company/careers!",5.0,MI,US,Troy,48083,250 Stephenson Hwy,https://www.linkedin.com/company/northpayments
29448,JVT Advisors,"We put in the time to find the right match

JVT Advisors is a trusted technology consulting and staffing firm with expertise in multiple areas of technology including Enterprise CRM management projects, Infrastructure project, Scientific and Engineering implementation. With more than 20 years of experience in assisting major clients within  the Massachusetts and New England region, successfully placing the right people in the right jobs. We don’t just throw candidates at open positions and hope for a match. We make it our business to know our fields, understand what our clients are looking for, and take the time to prep our candidates for success.

JVT specializes in the recruitment and placement of talent for both contract and direct-hire talent hiring needs. Our team of experienced recruiters specializing in filling roles across Information Technology, Human Resources, Finance & Accounting as well as Learning and Development. 

Follow us on Twitter @JVTAdvisors

Like our Facebook Page: JVT Advisors",2.0,MA,US,Andover,01810,35 New England Business Center,https://www.linkedin.com/company/jvt-advisors
29497,Merrick & Company,"Merrick & Company, an employee-owned, multi-discipline professional engineering, architecture, surveying, and geospatial solutions firm, serves domestic and international clients in the energy & chemicals, national security, life sciences, and infrastructure markets. 

The firm maintains a Corporate Responsibility (CR) program that ensures a continuing contribution to the communities in which it works. The program balances stewardship of communities, environment, and business through four pillars: Clean Water4Life, STEM Edge, Community Service, and Community Support.

The firm maintains 23 offices in the U.S., Canada, Guam, Mexico, and the United Kingdom.

#MerrickCareers #WeAreMerrick",4.0,CO,US,Greenwood Village,80111,5970 Greenwood Plaza Blvd.,https://www.linkedin.com/company/merrick&company
29579,Enterprise Bank & Trust,"Enterprise Bank & Trust’s unwavering commitment is to guide people to a lifetime of financial success.  We deliver on this promise by:
·         Empowering private businesses to improve their success

·         Helping families to secure their financial futures

·         Investing in our communities to advance quality of life

Our success is because of our people and culture. We hire the best people in the industry and foster a culture of personal service. This is because we are more than a bank, we are an enterprising financial partner.

Let’s start a conversation. 

Enterprise Financial Services Corp (NASDAQ: EFSC)
www.enterprisebank.com
Equal Housing Lender
Member FDIC",4.0,MO,US,Clayton,63105,150 N Meramec,https://www.linkedin.com/company/enterprise-bank-&-trust
29602,Flagship Pioneering,"Flagship Pioneering conceives, creates, resources, and develops first-in-category bioplatform companies to transform human health and sustainability. Since its launch in 2000, the firm has, through its Flagship Labs unit, applied its unique hypothesis-driven innovation process to originate and foster more than 100 scientific ventures. 

The current Flagship ecosystem comprises 45 transformative companies, including Denali Therapeutics (NASDAQ: DNLI), Foghorn Therapeutics (NASDAQ: FHTX), Generate Biomedicines, Inari, Indigo Agriculture, Moderna (NASDAQ: MRNA), Omega Therapeutics (NASDAQ: OMGA), Sana Biotechnology (NASDAQ: SANA), Seres Therapeutics (NASDAQ: MCRB) and Tessera Therapeutics. ",3.0,MA,US,Cambridge,02142,55 Cambridge Parkway,https://www.linkedin.com/company/flagship-pioneering
29620,Gateway Foundation,"Since 1968 our goal has been straightforward: help patients get their life back on track and achieve a life of sobriety, free from drug use and symptoms of mental illness. A life that is productive, socially responsible and healthy. Gateway Foundation is the largest nonprofit treatment provider with treatment programs in California, Delaware, Florida, Illinois, Michigan, Missouri, New Jersey, Texas and Wyoming that specialize in substance use disorders for men, women, adolescents and patients diagnosed with co-occurring mental health disorders. Gateway Foundation’s professional clinicians support over 9,000 people a day to successfully complete treatment by developing a personalized plan to treat the underlying causes of substance use disorder—not just their addiction to drugs or alcohol.

",5.0,Illinois,US,Chicago,60604,55 E Jackson Blvd Suite 1500,https://www.linkedin.com/company/gateway-foundation
29639,Centra Health,"As a regional, nonprofit healthcare system, caring for people in the community is not only what Centra does, but it is also central to who we are. We care for our patients like we would care for our own friends and family. Formed in 1987, we are based in Lynchburg and serve over half-a-million people across central and southside Virginia through an established network of facilities and services. We operate four hospitals, five medical centers, a nationally award-winning cardiovascular care center, a cancer center, a 24/7 virtual care platform, and 15 primary care and various specialty practices as part of our Centra Medical Group. We also offer a wide range of senior, post-acute, and mental health care services. Learn more by visiting CentraHealth.com.",6.0,VA,US,Lynchburg,24501,1920 Atherholt Dr,https://www.linkedin.com/company/centra-health
29686,Dahl Consulting,"At DAHL, “It’s the People” is more than a tagline. Our entire business revolves around people and relationships. We have an excellent team of experienced and friendly professionals who share the same passion for building long-term, sustainable relationships with our clients, consultants, partners, and candidates! 

With over 40 years of employment expertise, Dahl Consulting (DAHL) has been a leader in providing and implementing adaptive staffing and employment solutions. As a staffing provider, DAHL’s talent experts source, qualify and match skilled individuals to the right roles. DAHL specializes in workforce process management through managed service provider programs with vendor management technology. Additionally, we offer employer of record payrolling to streamline compensation processes and compliance effectively and efficiently. 

Our employment solutions ensure you have the right people, the right process, and the right relationships, all at the right cost!

Our Reputation:
     • 4.85 Average Online Review Score
     • 40+ Years of Employment Expertise
     • Certified Women Owned Business Enterprise (WBENC)
     • Named to Forbes 2023 America's Best Temporary Staffing Firms List
     • Net Promotor Score (NPS) = 80
     • 2021 & 2022 SIA Diversity-Owned Staffing Firm List
     • 2021, 2022, & 2023 Best of Staffing Awards (Client and Talent)
     • 2021, 2022, & 2023 Top Workplaces USA Award
     • Star Tribune Top Workplace Award (2018, 2019, 2020, 2021 & 2022)
     • A+ Rating | Better Business Bureau
     • #2 Ranking on Minnesota's Top Women-owned Businesses List
     • #88 Ranking on Minnesota's Top Privately-owned Businesses List",2.0,Minnesota,US,Edina,55435,7625 Parklawn Ave,https://www.linkedin.com/company/dahl-consulting
29848,"iSpace, Inc.","iSpace is a global services company focused on Information Technology Services, Business Process Services, Location Based Services and Healthcare Solutions.  Over the last decade, we have helped numerous corporations and institutions reach their business objectives and IT goals.

iSpace services are centered in three areas - IT Outsourcing, IT Staff Augmentation, and Business Process Outsourcing. Our team of seasoned professionals based in the United States and India focus on providing results, driving innovation and affecting outcomes. Our clients have come to rely on our expertise, our commitment to quality, customer service and our innovative approach to problem solving to help create sustainable value for their customers and shareholders.

Specializing in Healthcare, Entertainment, Automobile and Financial Services, we work with Fortune 1000 companies throughout the United States. Our commitment to customer satisfaction is reflected in the fact that over 90% of our client base have remained with us for over 10 years.

""Our HITRUST certification clearly illustrates that our company, iSpace, continues to adopt and exceed industry-leading standards that enable us to stand out as a leader in healthcare software. Our cloud-based SaaS platforms continue to deliver value in Audit and Payment Integrity for Payers, along with demonstrating our commitment to highest standards for data protection and information security."" said Ravi Kottapalli, Chief Technology Officer at iSpace.

https://www.claimshark.com/hiTrust/
",5.0,California,US,El Segundo,90245,2381 Rosecrans Ave,https://www.linkedin.com/company/ispace
29849,CSL Plasma,"CSL Plasma is one of the world’s largest collectors of human plasma. We are committed to excellence and innovation in everything we do. Our work ensures that tens of thousands of people with rare and serious diseases are able to live normal, healthy lives. We are committed to our work because people’s lives depend on us. See our community guidelines: https://bit.ly/2IApjpz.
 
Supported by parent company CSL Behring, the global leader in plasma protein biotherapeutics, CSL Plasma has more than 280 plasma collection centers globally.  CSL Plasma also has a state-of-the-art testing laboratory that features some of the most advanced technology, instrumentation and automation in the field; two logistics centers, one in Dallas and one in Indianapolis. Our corporate headquarters in Boca Raton, Florida. 

Our U.S. plasma collection centers are committed to the highest standards of quality and safety. When you donate, you give a valuable gift to those who require plasma-derived therapies to live healthier lives.

The CSL Group has a combined heritage of outstanding contribution to medicine and human health with more than 100 years experience in the development and manufacture of vaccines and plasma protein biotherapies. 

With major facilities in Australia, Germany, Switzerland and the US, CSL has over 30,000 employees working in more than 35 countries. See our community guidelines: https://bit.ly/3QZbZeZ",7.0,Florida,US,Boca Raton,33487,900 Broken Sound Parkway,https://www.linkedin.com/company/csl-plasma
30086,Palo Alto Networks,"Palo Alto Networks, the global cybersecurity leader, is shaping the cloud-centric future with technology that is transforming the way people and organizations operate. Our mission is to be the cybersecurity partner of choice, protecting our digital way of life. We help address the world's greatest security challenges with continuous innovation that seizes the latest breakthroughs in artificial intelligence, analytics, automation, and orchestration. By delivering an integrated platform and empowering a growing ecosystem of partners, we are at the forefront of protecting tens of thousands of organizations across clouds, networks, and mobile devices. Our vision is a world where each day is safer and more secure than the one before. For more information, visit www.paloaltonetworks.com.",7.0,California,US,SANTA CLARA,95054,3000 Tannery Way,https://www.linkedin.com/company/palo-alto-networks
30093,OATI,"Understanding how the expansion of renewable energy generation resources will impact grid reliability and security is not easy. But then, OATI has never shied away from the difficult problems presenting challenges to the energy industry. Since 1995, OATI has focused on how such challenges can be met and incorporated into new solutions. As a pioneer of internet-based solutions more than 20 years ago, OATI simplifies, streamlines, and empowers the operational tasks required in today’s energy commerce and Smart Grid. Today, as service provider to leading global energy industry organizations, OATI continues to ‘Transform the Business of Energy’.

Continuing its successful history as an industry vanguard, OATI has created solutions for Distributed Energy Resource management, battery storage, and Electric Vehicle (EV) charging network management, and other advanced systems.

OATI works with its customers to ensure challenges are solved and goals are achieved. Because of this, energy industry participants can have confidence OATI will provide the solution they need.   

Headquartered in Minneapolis, Minnesota, OATI has offices in California, India, and Singapore, as well as the Microgrid Technology Center in Bloomington, MN. For more information about OATI visit www.oati.com.
",4.0,Minnesota,US,Bloomington,55435,7901 Computer Ave,https://www.linkedin.com/company/oati
30116,Roberts Wesleyan University,"Roberts Wesleyan University is a vibrant private institution in Rochester, NY. We provide an outstanding education in which students can cultivate the knowledge, skills, and attitudes that will help them advance and succeed, mentor others and work to become the kind of leaders who inspire colleagues.  Our wide variety of degrees and programs include the arts, sciences, and professions.",3.0,NY,US,Rochester,14624,2301 Westside Dr,https://www.linkedin.com/school/robertswesleyan/
30145,Maryville College,"Maryville College is a nationally-ranked institution of higher learning and one of America’s oldest colleges. For more than 200 years, we’ve educated students to be giving citizens and gifted leaders, to study everything, so that they are prepared for anything — to address any problem, engage with any audience and launch successful careers right away. Located in Maryville, Tennessee, between the Great Smoky Mountains National Park and the city of Knoxville, Maryville College offers nearly 1,200 students from around the world both the beauty of a rural setting and the advantages of an urban center, as well as more than 60 majors, seven pre-professional programs and career preparation from their first day on campus to their last. Today, our 10,000 alumni are living life strong of mind and brave of heart and are prepared, in the words of our Presbyterian founder, to “do good on the largest possible scale.” ",3.0,TN,US,Maryville,37804-5907,502 E. Lamar Alexander Pky,https://www.linkedin.com/school/maryville-college/
30186,Premier International,"Founded in 1985, Premier International is a worldwide leader in data migration solutions. Our clientele are primarily global corporations that have grown through acquisition and are consolidating the business operations and ERP systems from the acquired companies into the parent company's business operations and ERP systems.

Premier is the developer of Applaud®, an innovative software product developed from the ground up to encompass all of the requirements of a data solution – data extraction, data profiling, data staging, data analysis, data cleansing, data transformation, data validation, data load, and data reconciliation – all in one integrated development environment.
  
Premier is experienced in every type of software implementation, including Workday, Oracle Cloud, Oracle EBS, Epicor, Infor, PeopleSoft, JD Edwards, SAP, custom solutions, etc., with every type of application area, including financial, supply chain, HR, CRM, etc, and with both on-premise and cloud solutions.  We work in essentially every industry.

At Premier, we work hard and play hard. Other companies may say that, but we live it out. Driven by our Code of Ethics and The Premier Way, we are relentlessly focused on our clients and their success ... and we have a great time working together to deliver on our promises. There’s a spirit of teamwork and camaraderie at Premier that’s hard to find in today’s ultra-competitive corporate environment. We’re proud of who we are and how we work (and play!).

And we are proud to have our culture recognized by others as well. Premier has been named one of The Best and Brightest Companies to Work For® in Chicago (2019, 2020 & 2021), one of Crain’s top 100 Best Places to Work in Chicago (2020 & 2021) and recently made the 2021 Inc. 5000 list of America’s Fastest-Growing Private Companies. While we are relentlessly client-focused, we are thrilled to have our culture and company admired by others.",2.0,Illinois,US,Chicago,60601,221 N LaSalle,https://www.linkedin.com/company/premier-international
30225,Motiva Enterprises LLC,"Headquartered in Houston, Texas, Motiva refines, distributes and markets petroleum products throughout the United States. The company’s Port Arthur Manufacturing Complex (PAMC) in Port Arthur, TX, is comprised of North America’s largest refinery with a crude capacity of more than 630,000 barrels a day, the country’s largest lubricant plant, and an adjacent chemical plant. Under exclusive, long-term brand licenses with Shell and Phillips 66 (for the 76® brand), Motiva’s marketing operations support more than 5,000 retail gasoline stations. The company’s 2,400 US employees are dedicated to delivering excellence and having fun making a difference. Motiva is wholly-owned by Aramco. ",5.0,TX,US,Houston,77002,One Allen Center,https://www.linkedin.com/company/motiva-llc
30324,Intelliswift Software,"What do we do?
Intelliswift delivers world-class Product Engineering, Data Management and Analytics, Digital Enterprise, Digital Integration, Salesforce, and Talent Solutions to businesses across the globe. We empower companies to embrace new technologies and strategies along their digital transformation 
journey through data-rich modern platforms, innovation-led engineering, and people-centric solutions. Strong customer-centricity makes us a trusted ally to several Fortune 500 companies, SMBs, ISVs, and fast-growing startups. 

To whom do we cater?
Industries: Technology, Media, Telecom, Pharma, Healthcare, Banking, Financial Services & Insurance, Retail.

Where are we headed?
We are driven to leverage our innovation and deep expertise to create a long-lasting impact for our customers and stakeholders.

What drives us?
•	We believe in delivering sustainable and future-driven solutions. 
•	We believe in enabling everyone that works with us – from clients to partners to employees. 
•	We believe that the future belongs to those who Love the New – which is why we are constantly reinventing and innovating NEW solutions to enable businesses to stay ahead of the competition.",5.0,CA,US,Newark,94560,39600 Balentine Dr.,https://www.linkedin.com/company/intelliswift
30490,Comfort Systems USA,"Comfort Systems USA is a national heating, ventilation and cooling (HVAC) company that offers you a single company to provide complete HVAC service, anywhere, anytime. While Comfort Systems USA is young, our companies average nearly thirty years of experience each.  Our vast portfolio includes HVAC work for virtually every type of building you encounter - from your neighborhood grocery or school, to your favorite museums, libraries, retailers and restaurants.

Our technical experts design, install and fine-tune HVAC systems for downtown high-rises, hospitals, universities, and national hotels. We’re also behind the scenes at factories and industrial plants that produce everything from potato chips to computer chips.

The advantages of working with a national leader of our size and scope far exceed what the industry has provided until now. By merging the talents of top HVAC-related firms from around the country, Comfort Systems USA renders the widest range of technical expertise and service available. With its extensive work history, Comfort Systems USA forms ""centers of excellence""​ to guarantee success for any project, no matter what the size. If it involves heating, cooling, or circulating air and water, call Comfort Systems USA today.",7.0,TX,US,Houston,77057,675 Bering,https://www.linkedin.com/company/comfort-systems-usa
30498,Claire's,"For more than 60 years, Claire’s has opened the door to self-discovery for people of all ages. We’re dedicated to encouraging this through each experience and product discovery. As a global brand powerhouse for self-expression, we’re passionate about our purpose and our people.
 
Trusted by consumers around the world, our Claire’s and Icing brands deliver immersive experiences through more than 2,600 company-operated Claire’s and Icing stores in North America and Europe, more than 275 Claire’s franchise stores primarily in the Middle East and South Africa, and over 13,000 concessions globally across 30 retail partners.

Behind each consumer experience, is a team of truly inspirational people who show up as they are and encourage others to do the same every day. Supporting our team members as they grow, change and reinvent themselves is how we get stronger and more innovative as an organization, creating an inclusive and diverse culture that inspires us all to dream and achieve. 

Learn more about us and our company values @Claire'sValues",7.0,IL,US,Hoffman Estates,60195,2400 West Central Road,https://www.linkedin.com/company/claire%27s-accessories
30507,DentaQuest,"DentaQuest, part of Sun Life U.S., is a purpose-driven health care company dedicated to improving the oral health of all. We do this through Preventistry® — our inclusive approach to quality care and expanded access built on trusted partnerships between patients, providers and payors. As one of the nation’s largest and most experienced Medicaid dental benefits administrators, we manage dental and vision benefits for more than 33 million Americans through a nationwide network of providers in all 50 states. Our outcomes-based, cost-effective dental solutions are designed for Medicaid and CHIP, Medicare Advantage, small and large businesses, and individuals. At the same time, we are expanding our footprint of more than 70 oral health centers in six states to deliver direct patient care in rural and underserved populations.",5.0,Massachusetts,US,Wellesley Hills,02481,96 Worcester St,https://www.linkedin.com/company/dentaquest
30755,Tillys,"Tillys is a leading specialty retailer of casual apparel, footwear and accessories for young men, young women, boys and girls with an extensive assortment of iconic global, emerging, and proprietary brands rooted in an active and social lifestyle. Tillys is headquartered in Irvine, California and currently operates 250+ total stores across 33 states.",6.0,California,US,Irvine,92618,10 Whatney,https://www.linkedin.com/company/tillys
30876,Salem Five Bank,"*Reminder: Never include personal account information when posting on LinkedIn.*

Salem Five Bancorp is the parent company of Salem Five (www.salemfive.com), a mutual institution founded in 1855 which designs and delivers sophisticated retail and commercial banking products and services coupled with smart technology. Salem Five’s products and services all originate from its belief that, with the right tools and expert service, it is possible to make money less complicated and thereby make customers’ lives simpler and easier.  Among the first banks in the country to offer online banking, Salem Five continues to innovate, providing banking access wherever its customers need it: online, mobile, ATMs, offices, phone, email and more. Salem Five is one of the largest Massachusetts-headquartered banks with $5 billion in assets and 34 retail branches across northeastern Massachusetts. Salem Five deposits are insured through the FDIC. Equal Housing Lender.  ",4.0,MA,US,Salem,01970,210 Essex St,https://www.linkedin.com/company/salem-five-bank
30898,Prodapt,"Prodapt has a singular focus on the Connectedness vertical. We partner with the leading creators of our hyper-connected world. Prodapt’s customers range from telecom operators, digital / multi-service providers (D/MSPs), technology and digital platform companies in the business of connectedness. 

 Prodapt builds, integrates, and operates solutions enabling next-generation technologies and innovations. Prodapt services global leaders including AT&T, Verizon, CenturyLink, Adtran, Vodafone, Liberty Global, Windstream, Virgin Media, Rogers, Deutsche Telekom among many others. Prodapt’s customers today help more than a billion people, and five billion devices stay connected.
 
Employing over 6000+ people, Prodapt has offices in North America, Europe, Latam, India, and Africa. We are part of the 128-year-old business conglomerate, The Jhaver Group, which employs over 30,000 people across 80+ locations globally.",6.0,Tamilnadu,IN,Chennai,600032,"No. 25 A&B, South Phase 5th cross street",https://www.linkedin.com/company/prodapt
30967,O'Reilly Auto Parts,"O’Reilly Auto Parts started as a single store and has turned into a leading retailer in the automotive aftermarket industry with over 6,000 locations and growing. With over 85,000+ team members, O’Reilly has expanded into 47+ states and 42+ locations in Mexico. 

O’Reilly, headquartered in Springfield, MO, has a deep commitment to serving our customers, community, and our employees. Our culture values make O’Reilly the best place to be employed. 

Whether you're interested in running a local store, managing a distribution center, or climbing the corporate ladder, O’Reilly has a career path in which you can truly thrive. Find out what it means to Live Green at our Fortune 500 Company and come work at the O!

Mission: O'Reilly Automotive intends to be the dominant supplier of auto parts in our market areas by offering our retail customers, professional installers, and jobbers the best combination of price and quality provided with the highest possible service level.
",7.0,MO,US,Springfield,65802,233 S Patterson Ave,https://www.linkedin.com/company/o%27reilly-auto-parts
31065,JE Dunn Construction,"JE Dunn Construction Company is family and employee owned and has been a leader in the commercial construction industry since 1924. Headquartered in Kansas City, Missouri, JE Dunn has 26 offices nationally and employs approximately 4,000 employees. The company provides general contracting, construction management, and design-build services. According to Engineering News-Record (ENR) magazine, JE Dunn is ranked consistently among the top contractors nationwide.

JE Dunn is an industry leader in the application of pre construction technology, virtual design and construction, and other emerging construction technologies. Innovation in construction, client-centric problem-solving, and delivering an exceptional client experience is what differentiates us in the industry.

",5.0,MO,US,Kansas City,64106,1001 Locust St,https://www.linkedin.com/company/je-dunn-construction
31265,First Solar,"First Solar is a leading American solar technology company and global provider of responsibly produced eco-efficient solar modules advancing the fight against climate change. Developed at R&D labs in California and Ohio, the company’s advanced thin film photovoltaic (PV) modules represent the next generation of solar technologies, providing a competitive, high-performance, lower-carbon alternative to conventional crystalline silicon PV panels. From raw material sourcing and manufacturing through end-of-life module recycling, First Solar’s approach to technology embodies sustainability and a responsibility towards people and the planet. 

For more information about First Solar:
- Visit us on the web at http://www.firstsolar.com
- Follow us on Twitter at http://www.twitter.com/firstsolar (@FirstSolar)
- Check us out on YouTube at http://www.youtube.com/firstsolar",6.0,Arizona,US,Tempe,85281,350 West Washington Street,https://www.linkedin.com/company/first-solar
31439,Adams & Martin Group,"Meet Adams & Martin Group:  
Adams & Martin Group, a Roth Staffing Company, is recognized as the very best in the legal staffing industry at recruiting and placing legal secretaries, paralegals, attorneys and support positions in all practice areas at law firms and corporate legal departments. 

We help talented candidates get connected with full-time positions or we hire them to represent our staffing firm on projects at some of the most prominent law firms and corporate legal departments in the nation.

Adams & Martin Group provides professionals in the following areas: 
► Attorneys
► Paralegals
► IT Litigation Support
► Case Clerks
► Practice Support Managers
► Records Clerks
► Legal Secretaries
► Staff Management
► Legal Recruiters
► Clerical Support
► Contracts Specialists

We are proud of being the only staffing company recognized with all the industry’s top awards for... 
► The Best Staffing Firm to Work for
► The Best Staffing Firm to Temp for
► The Best in Client Service

It’s a great company. We get to make life better for people and to create remarkable experiences every day. We are just a new and different kind of staffing company!

Adams & Martin Group is an Equal Opportunity Employer – M/F/Veteran/Disability/Sexual Orientation/Gender Identity

Company Purpose:
► To make life better for the people we serve.®

Company Promise:
► We love to create remarkable experiences... every person, every time.®

Honors and Awards:
► Recently, our parent company was recognized by Fortune Magazine six times, including as the #11 Best Medium Workplace in the U.S. We were also named one of Achievers Most Engaged Workplaces in North America, ABA’s Employer of the Year, and SIA’s Best Staffing Firms to Work For.
 
For our Ambassadors, we have been recognized with SIA’s “Best Staffing Firms to Temp For,” and ClearlyRated's Best of Staffing® Talent Diamond Award.
 
Roth is the only staffing company to ever be ranked #1 on the Inc. 500. ",2.0,CA,US,Orange,92868,450 N. State College Blvd.,https://www.linkedin.com/company/adams-&-martin-group
31515,Ventura Foods,"Ventura Foods is a leading foodservice company that excels in providing food solutions that exceed customers’ expectations for great-tasting flavors and high-quality ingredients. Our products are proudly served on the menus of restaurants and shelves of major retailers across North America, and in more than 60 other countries around the world. 

Headquartered in Brea, California, Ventura Foods has offices in Singapore, Canada and Mexico, as well as 14 manufacturing plants, three culinary centers and numerous distribution facilities. We exceed $2.5 billion in revenue and produce over three billion pounds of finished goods each year.

We boast a portfolio of beloved retail brands including Dean's® Dip, Marie's® Salad Dressings, LouAna® Cooking Oil and Gold'n Soft® Spreads, as well as high-quality foodservice brands like Hidden Valley® Ranch, Mel-Fry®, SunGlow® and Sauce Craft™.  We also make custom products that enable restaurants and chefs to create unique menus items. 

We take great pride in nurturing and developing our team of nearly 4,000 employees by providing purposeful work, strong team support and opportunities for personal growth. As a values-driven company, we bring world-class service and products to our customers while exhibiting Integrity, Customer Focus, Teamwork and Personal Ownership. Through it all, we remain passionate about working towards the shared mission of helping our customers delight their customers.
",5.0,CA,US,Brea,92821,40 Pointe Drive,https://www.linkedin.com/company/ventura-foods
31636,Bozzuto,"Bozzuto is an experience-focused real estate company distinguished by our innovative developments, dedicated customer service and top-rated workplace culture. Since our founding in 1988, we have developed, acquired and built more than 50,000 homes and apartments. Celebrating 33 years of creating sanctuary for our residents, Bozzuto currently manages 85,000 apartments and 3 million square feet of retail space across the U.S.",5.0,MD,US,Greenbelt,20770,6406 Ivy Ln,https://www.linkedin.com/company/the-bozzuto-group
31644,The Health Trust,"At The Health Trust, our mission is to build health equity in Silicon Valley.

We tackle health disparities plaguing the most vulnerable populations in our community by aligning our roles as a funder, a provider, and an advocate to impact health-related services, systems, and policies.

As a Funder
We award grants to community-based organizations and community initiatives that are building health equity. We amplify our role as a grantmaker by partnering with other like-minded funders.

As a Provider
We provide direct services to vulnerable community members. Our services are tried-and-true, evidence-based, and often not provided by other local community-based organizations.

As an Advocate
We champion systems and policy changes that align with our mission.
We amplify our role as a bold policy advocate by partnering with government officials, local leaders, and community-based organizations to catalyze change on a broader, county-wide level.

Because everyone's health matters. ",2.0,California,US,San Jose,95118,3180 Newberry Drive,https://www.linkedin.com/company/the-health-trust
31649,"Shoe Carnival, Inc.","Named as one of America's Best Mid-Size Employers of 2019 by Forbes, Shoe Carnival is one of the nation’s largest family footwear retailers with its own brand of style. Headquartered in Evansville, Indiana, and Fort Mill, South Carolina, Shoe Carnival stores are located in 35 states and Puerto Rico, as well as online – and we are continuing to grow! With our unique and distinctive concept and promotional marketing, Shoe Carnival steps ahead of our competitors by bringing the best deals on the hottest brands for the whole family! We have an incredibly talented, highly motivated, and diverse team in our Retail Stores, Corporate Office, and Distribution Center. We are looking for team members who understand the importance of customer service, have an excellent work ethic, and a passion for career growth opportunities. 

We are proud to share that Forbes has named us to its 2019 list of America's Best Mid-Sized Employers as the #1 employer in clothes and shoes, and the #58 best overall!

Join the Shoe Carnival Talent Network today to stay up-to-date on career openings as they become available!

Shoe Carnival, Inc. trades on the NASDAQ under the stock symbol SCVL.

Follow us on Facebook @ShoeCarnivalJobs and Instagram @ShoeCarnival",6.0,IN,US,Evansville,47715,7500 East Columbia Street,https://www.linkedin.com/company/shoe-carnival
31710,ProAssurance,"Providing a Spectrum of Healthcare Liability and Other Insurance Solutions … and More

ProAssurance’s group of insurance companies specializes in providing the full spectrum of healthcare liability, workers’ compensation, and legal professional liability insurance options. ProAssurance professionals possess deep knowledge of underwriting, risk management, and claims handling, all while representing a unique pledge to treat clients and all involved fairly.

Healthcare liability solutions, from the simple to the most sophisticated, are available for every niche in healthcare. So whether you represent a health system, hospital, physicians, clinic, ancillary care providers and facilities, or medical technology and life sciences, we can help. 

ProAssurance Group holds a financial strength rating of A (Excellent) from A.M. Best; that group is made of up ProAssurance Casualty Company, ProAssurance Indemnity Company, Inc., ProAssurance Specialty Insurance Company, and ProAssurance American Mutual. Medmarc Casualty Insurance Company, PICA Group, and Eastern Alliance Insurance Company also carry the A (Excellent) A.M. Best strength rating. 

So whether you are a talented individual seeking a dynamic employer or an organization or professional seeking to insure risk, ProAssurance provides you with a strong option. We are committed to collaboration and making it easier for you to obtain unique solutions and the right fit. Choose to be treated fairly today for sophisticated support and greater clarity.",4.0,AL,US,Birmingham,35209,100 Brookwood Place,https://www.linkedin.com/company/proassurance
